"","filename","sti","ai","pi","min_ess"
"1139","article_0_1_0_3_1_242.RDa",1,2,1,NA
"1140","article_0_1_0_3_1_242.RDa",1,2,2,NA
"1141","article_0_1_0_3_1_242.RDa",2,1,1,NA
"1142","article_0_1_0_3_1_242.RDa",2,1,2,NA
"1143","article_0_1_0_3_1_242.RDa",2,2,1,NA
"1144","article_0_1_0_3_1_242.RDa",2,2,2,NA
"1145","article_0_1_0_3_1_243.RDa",1,1,1,NA
"1146","article_0_1_0_3_1_243.RDa",1,1,2,NA
"1147","article_0_1_0_3_1_243.RDa",1,2,1,NA
"1148","article_0_1_0_3_1_243.RDa",1,2,2,NA
"1149","article_0_1_0_3_1_243.RDa",2,1,1,NA
"1150","article_0_1_0_3_1_243.RDa",2,1,2,NA
"1151","article_0_1_0_3_1_243.RDa",2,2,1,NA
"1152","article_0_1_0_3_1_243.RDa",2,2,2,NA
"1153","article_0_1_0_3_1_244.RDa",1,1,1,NA
"1154","article_0_1_0_3_1_244.RDa",1,1,2,NA
"1155","article_0_1_0_3_1_244.RDa",1,2,1,NA
"1156","article_0_1_0_3_1_244.RDa",1,2,2,NA
"1157","article_0_1_0_3_1_244.RDa",2,1,1,NA
"1158","article_0_1_0_3_1_244.RDa",2,1,2,NA
"1159","article_0_1_0_3_1_244.RDa",2,2,1,NA
"1160","article_0_1_0_3_1_244.RDa",2,2,2,NA
"1161","article_0_1_0_3_1_245.RDa",1,1,1,NA
"1162","article_0_1_0_3_1_245.RDa",1,1,2,NA
"1163","article_0_1_0_3_1_245.RDa",1,2,1,NA
"1164","article_0_1_0_3_1_245.RDa",1,2,2,NA
"1165","article_0_1_0_3_1_245.RDa",2,1,1,NA
"1166","article_0_1_0_3_1_245.RDa",2,1,2,NA
"1167","article_0_1_0_3_1_245.RDa",2,2,1,NA
"1168","article_0_1_0_3_1_245.RDa",2,2,2,NA
"1169","article_0_1_0_3_1_246.RDa",1,1,1,NA
"1170","article_0_1_0_3_1_246.RDa",1,1,2,NA
"1171","article_0_1_0_3_1_246.RDa",1,2,1,NA
"1172","article_0_1_0_3_1_246.RDa",1,2,2,NA
"1173","article_0_1_0_3_1_246.RDa",2,1,1,NA
"1174","article_0_1_0_3_1_246.RDa",2,1,2,NA
"1175","article_0_1_0_3_1_246.RDa",2,2,1,NA
"1176","article_0_1_0_3_1_246.RDa",2,2,2,NA
"1177","article_0_1_0_3_1_247.RDa",1,1,1,NA
"1178","article_0_1_0_3_1_247.RDa",1,1,2,NA
"1179","article_0_1_0_3_1_247.RDa",1,2,1,NA
"1180","article_0_1_0_3_1_247.RDa",1,2,2,NA
"1181","article_0_1_0_3_1_247.RDa",2,1,1,NA
"1182","article_0_1_0_3_1_247.RDa",2,1,2,NA
"1183","article_0_1_0_3_1_247.RDa",2,2,1,NA
"1184","article_0_1_0_3_1_247.RDa",2,2,2,NA
"1185","article_0_1_0_3_1_248.RDa",1,1,1,NA
"1186","article_0_1_0_3_1_248.RDa",1,1,2,NA
"1187","article_0_1_0_3_1_248.RDa",1,2,1,NA
"1188","article_0_1_0_3_1_248.RDa",1,2,2,NA
"1189","article_0_1_0_3_1_248.RDa",2,1,1,NA
"1190","article_0_1_0_3_1_248.RDa",2,1,2,NA
"1191","article_0_1_0_3_1_248.RDa",2,2,1,NA
"1192","article_0_1_0_3_1_248.RDa",2,2,2,NA
"1193","article_0_1_0_3_1_249.RDa",1,1,1,NA
"1194","article_0_1_0_3_1_249.RDa",1,1,2,NA
"1195","article_0_1_0_3_1_249.RDa",1,2,1,NA
"1196","article_0_1_0_3_1_249.RDa",1,2,2,NA
"1197","article_0_1_0_3_1_249.RDa",2,1,1,NA
"1198","article_0_1_0_3_1_249.RDa",2,1,2,NA
"1199","article_0_1_0_3_1_249.RDa",2,2,1,NA
"1200","article_0_1_0_3_1_249.RDa",2,2,2,NA
"1201","article_0_1_0_3_1_250.RDa",1,1,1,NA
"1202","article_0_1_0_3_1_250.RDa",1,1,2,NA
"1203","article_0_1_0_3_1_250.RDa",1,2,1,NA
"1204","article_0_1_0_3_1_250.RDa",1,2,2,NA
"1205","article_0_1_0_3_1_250.RDa",2,1,1,NA
"1206","article_0_1_0_3_1_250.RDa",2,1,2,NA
"1207","article_0_1_0_3_1_250.RDa",2,2,1,NA
"1208","article_0_1_0_3_1_250.RDa",2,2,2,NA
"1209","article_0_1_0_3_1_251.RDa",1,1,1,NA
"1210","article_0_1_0_3_1_251.RDa",1,1,2,NA
"1211","article_0_1_0_3_1_251.RDa",1,2,1,NA
"1212","article_0_1_0_3_1_251.RDa",1,2,2,NA
"1213","article_0_1_0_3_1_251.RDa",2,1,1,NA
"1214","article_0_1_0_3_1_251.RDa",2,1,2,NA
"1215","article_0_1_0_3_1_251.RDa",2,2,1,NA
"1216","article_0_1_0_3_1_251.RDa",2,2,2,NA
"1217","article_0_1_0_3_1_252.RDa",1,1,1,NA
"1218","article_0_1_0_3_1_252.RDa",1,1,2,NA
"1219","article_0_1_0_3_1_252.RDa",1,2,1,NA
"1220","article_0_1_0_3_1_252.RDa",1,2,2,NA
"1221","article_0_1_0_3_1_252.RDa",2,1,1,NA
"1222","article_0_1_0_3_1_252.RDa",2,1,2,NA
"1223","article_0_1_0_3_1_252.RDa",2,2,1,NA
"1224","article_0_1_0_3_1_252.RDa",2,2,2,NA
"1225","article_0_1_0_3_1_253.RDa",1,1,1,NA
"1226","article_0_1_0_3_1_253.RDa",1,1,2,NA
"1227","article_0_1_0_3_1_253.RDa",1,2,1,NA
"1228","article_0_1_0_3_1_253.RDa",1,2,2,NA
"1229","article_0_1_0_3_1_253.RDa",2,1,1,NA
"1230","article_0_1_0_3_1_253.RDa",2,1,2,NA
"1231","article_0_1_0_3_1_253.RDa",2,2,1,NA
"1232","article_0_1_0_3_1_253.RDa",2,2,2,NA
"1233","article_0_1_0_3_1_254.RDa",1,1,1,NA
"1234","article_0_1_0_3_1_254.RDa",1,1,2,NA
"1235","article_0_1_0_3_1_254.RDa",1,2,1,NA
"1236","article_0_1_0_3_1_254.RDa",1,2,2,NA
"1237","article_0_1_0_3_1_254.RDa",2,1,1,NA
"1238","article_0_1_0_3_1_254.RDa",2,1,2,NA
"1239","article_0_1_0_3_1_254.RDa",2,2,1,NA
"1240","article_0_1_0_3_1_254.RDa",2,2,2,NA
"1241","article_0_1_0_3_1_255.RDa",1,1,1,NA
"1242","article_0_1_0_3_1_255.RDa",1,1,2,NA
"1243","article_0_1_0_3_1_255.RDa",1,2,1,NA
"1244","article_0_1_0_3_1_255.RDa",1,2,2,NA
"1245","article_0_1_0_3_1_255.RDa",2,1,1,NA
"1246","article_0_1_0_3_1_255.RDa",2,1,2,NA
"1247","article_0_1_0_3_1_255.RDa",2,2,1,NA
"1248","article_0_1_0_3_1_255.RDa",2,2,2,NA
"1249","article_0_1_0_3_1_256.RDa",1,1,1,NA
"1250","article_0_1_0_3_1_256.RDa",1,1,2,NA
"1251","article_0_1_0_3_1_256.RDa",1,2,1,NA
"1252","article_0_1_0_3_1_256.RDa",1,2,2,NA
"1253","article_0_1_0_3_1_256.RDa",2,1,1,NA
"1254","article_0_1_0_3_1_256.RDa",2,1,2,NA
"1255","article_0_1_0_3_1_256.RDa",2,2,1,NA
"1256","article_0_1_0_3_1_256.RDa",2,2,2,NA
"1257","article_0_1_0_3_1_257.RDa",1,1,1,NA
"1258","article_0_1_0_3_1_257.RDa",1,1,2,NA
"1259","article_0_1_0_3_1_257.RDa",1,2,1,NA
"1260","article_0_1_0_3_1_257.RDa",1,2,2,NA
"1261","article_0_1_0_3_1_257.RDa",2,1,1,NA
"1262","article_0_1_0_3_1_257.RDa",2,1,2,NA
"1263","article_0_1_0_3_1_257.RDa",2,2,1,NA
"1264","article_0_1_0_3_1_257.RDa",2,2,2,NA
"1265","article_0_1_0_3_1_258.RDa",1,1,1,NA
"1266","article_0_1_0_3_1_258.RDa",1,1,2,NA
"1267","article_0_1_0_3_1_258.RDa",1,2,1,NA
"1268","article_0_1_0_3_1_258.RDa",1,2,2,NA
"1269","article_0_1_0_3_1_258.RDa",2,1,1,NA
"1270","article_0_1_0_3_1_258.RDa",2,1,2,NA
"1271","article_0_1_0_3_1_258.RDa",2,2,1,NA
"1272","article_0_1_0_3_1_258.RDa",2,2,2,NA
"1273","article_0_1_0_3_1_259.RDa",1,1,1,NA
"1274","article_0_1_0_3_1_259.RDa",1,1,2,NA
"1275","article_0_1_0_3_1_259.RDa",1,2,1,NA
"1276","article_0_1_0_3_1_259.RDa",1,2,2,NA
"1277","article_0_1_0_3_1_259.RDa",2,1,1,NA
"1278","article_0_1_0_3_1_259.RDa",2,1,2,NA
"1279","article_0_1_0_3_1_259.RDa",2,2,1,NA
"1280","article_0_1_0_3_1_259.RDa",2,2,2,NA
"1281","article_0_1_1_3_0_260.RDa",1,1,1,NA
"1282","article_0_1_1_3_0_260.RDa",1,1,2,NA
"1283","article_0_1_1_3_0_260.RDa",1,2,1,NA
"1284","article_0_1_1_3_0_260.RDa",1,2,2,NA
"1285","article_0_1_1_3_0_260.RDa",2,1,1,NA
"1286","article_0_1_1_3_0_260.RDa",2,1,2,NA
"1287","article_0_1_1_3_0_260.RDa",2,2,1,NA
"1288","article_0_1_1_3_0_260.RDa",2,2,2,NA
"1289","article_0_1_1_3_0_261.RDa",1,1,1,NA
"1290","article_0_1_1_3_0_261.RDa",1,1,2,NA
"1291","article_0_1_1_3_0_261.RDa",1,2,1,NA
"1292","article_0_1_1_3_0_261.RDa",1,2,2,NA
"1293","article_0_1_1_3_0_261.RDa",2,1,1,NA
"1294","article_0_1_1_3_0_261.RDa",2,1,2,NA
"1295","article_0_1_1_3_0_261.RDa",2,2,1,NA
"1296","article_0_1_1_3_0_261.RDa",2,2,2,NA
"1297","article_0_1_1_3_0_262.RDa",1,1,1,NA
"1298","article_0_1_1_3_0_262.RDa",1,1,2,NA
"1299","article_0_1_1_3_0_262.RDa",1,2,1,NA
"1300","article_0_1_1_3_0_262.RDa",1,2,2,NA
"1301","article_0_1_1_3_0_262.RDa",2,1,1,NA
"1302","article_0_1_1_3_0_262.RDa",2,1,2,NA
"1303","article_0_1_1_3_0_262.RDa",2,2,1,NA
"1304","article_0_1_1_3_0_262.RDa",2,2,2,NA
"1305","article_0_1_1_3_0_263.RDa",1,1,1,NA
"1306","article_0_1_1_3_0_263.RDa",1,1,2,NA
"1307","article_0_1_1_3_0_263.RDa",1,2,1,NA
"1308","article_0_1_1_3_0_263.RDa",1,2,2,NA
"1309","article_0_1_1_3_0_263.RDa",2,1,1,NA
"1310","article_0_1_1_3_0_263.RDa",2,1,2,NA
"1311","article_0_1_1_3_0_263.RDa",2,2,1,NA
"1312","article_0_1_1_3_0_263.RDa",2,2,2,NA
"1313","article_0_1_1_3_0_264.RDa",1,1,1,NA
"1314","article_0_1_1_3_0_264.RDa",1,1,2,NA
"1315","article_0_1_1_3_0_264.RDa",1,2,1,NA
"1316","article_0_1_1_3_0_264.RDa",1,2,2,NA
"1317","article_0_1_1_3_0_264.RDa",2,1,1,NA
"1318","article_0_1_1_3_0_264.RDa",2,1,2,NA
"1319","article_0_1_1_3_0_264.RDa",2,2,1,NA
"1320","article_0_1_1_3_0_264.RDa",2,2,2,NA
"1321","article_0_1_1_3_0_265.RDa",1,1,1,NA
"1322","article_0_1_1_3_0_265.RDa",1,1,2,NA
"1323","article_0_1_1_3_0_265.RDa",1,2,1,NA
"1324","article_0_1_1_3_0_265.RDa",1,2,2,NA
"1325","article_0_1_1_3_0_265.RDa",2,1,1,NA
"1326","article_0_1_1_3_0_265.RDa",2,1,2,NA
"1327","article_0_1_1_3_0_265.RDa",2,2,1,NA
"1328","article_0_1_1_3_0_265.RDa",2,2,2,NA
"1329","article_0_1_1_3_0_266.RDa",1,1,1,NA
"1330","article_0_1_1_3_0_266.RDa",1,1,2,NA
"1331","article_0_1_1_3_0_266.RDa",1,2,1,NA
"1332","article_0_1_1_3_0_266.RDa",1,2,2,NA
"1333","article_0_1_1_3_0_266.RDa",2,1,1,NA
"1334","article_0_1_1_3_0_266.RDa",2,1,2,NA
"1335","article_0_1_1_3_0_266.RDa",2,2,1,NA
"1336","article_0_1_1_3_0_266.RDa",2,2,2,NA
"1337","article_0_1_1_3_0_267.RDa",1,1,1,NA
"1338","article_0_1_1_3_0_267.RDa",1,1,2,NA
"1339","article_0_1_1_3_0_267.RDa",1,2,1,NA
"1340","article_0_1_1_3_0_267.RDa",1,2,2,NA
"1341","article_0_1_1_3_0_267.RDa",2,1,1,NA
"1342","article_0_1_1_3_0_267.RDa",2,1,2,NA
"1343","article_0_1_1_3_0_267.RDa",2,2,1,NA
"1344","article_0_1_1_3_0_267.RDa",2,2,2,NA
"1345","article_0_1_1_3_0_268.RDa",1,1,1,NA
"1346","article_0_1_1_3_0_268.RDa",1,1,2,NA
"1347","article_0_1_1_3_0_268.RDa",1,2,1,NA
"1348","article_0_1_1_3_0_268.RDa",1,2,2,NA
"1349","article_0_1_1_3_0_268.RDa",2,1,1,NA
"1350","article_0_1_1_3_0_268.RDa",2,1,2,NA
"1351","article_0_1_1_3_0_268.RDa",2,2,1,NA
"1352","article_0_1_1_3_0_268.RDa",2,2,2,NA
"1353","article_0_1_1_3_0_269.RDa",1,1,1,NA
"1354","article_0_1_1_3_0_269.RDa",1,1,2,NA
"1355","article_0_1_1_3_0_269.RDa",1,2,1,NA
"1356","article_0_1_1_3_0_269.RDa",1,2,2,NA
"1357","article_0_1_1_3_0_269.RDa",2,1,1,NA
"1358","article_0_1_1_3_0_269.RDa",2,1,2,NA
"1359","article_0_1_1_3_0_269.RDa",2,2,1,NA
"1360","article_0_1_1_3_0_269.RDa",2,2,2,NA
"1361","article_0_1_1_3_0_270.RDa",1,1,1,NA
"1362","article_0_1_1_3_0_270.RDa",1,1,2,NA
"1363","article_0_1_1_3_0_270.RDa",1,2,1,NA
"1364","article_0_1_1_3_0_270.RDa",1,2,2,NA
"1365","article_0_1_1_3_0_270.RDa",2,1,1,NA
"1366","article_0_1_1_3_0_270.RDa",2,1,2,NA
"1367","article_0_1_1_3_0_270.RDa",2,2,1,NA
"1368","article_0_1_1_3_0_270.RDa",2,2,2,NA
"1369","article_0_1_1_3_0_271.RDa",1,1,1,NA
"1370","article_0_1_1_3_0_271.RDa",1,1,2,NA
"1371","article_0_1_1_3_0_271.RDa",1,2,1,NA
"1372","article_0_1_1_3_0_271.RDa",1,2,2,NA
"1373","article_0_1_1_3_0_271.RDa",2,1,1,NA
"1374","article_0_1_1_3_0_271.RDa",2,1,2,NA
"1375","article_0_1_1_3_0_271.RDa",2,2,1,NA
"1376","article_0_1_1_3_0_271.RDa",2,2,2,NA
"1377","article_0_1_1_3_0_272.RDa",1,1,1,NA
"1378","article_0_1_1_3_0_272.RDa",1,1,2,NA
"1379","article_0_1_1_3_0_272.RDa",1,2,1,NA
"1380","article_0_1_1_3_0_272.RDa",1,2,2,NA
"1381","article_0_1_1_3_0_272.RDa",2,1,1,NA
"1382","article_0_1_1_3_0_272.RDa",2,1,2,NA
"1383","article_0_1_1_3_0_272.RDa",2,2,1,NA
"1384","article_0_1_1_3_0_272.RDa",2,2,2,NA
"1385","article_0_1_1_3_0_273.RDa",1,1,1,NA
"1386","article_0_1_1_3_0_273.RDa",1,1,2,NA
"1387","article_0_1_1_3_0_273.RDa",1,2,1,NA
"1388","article_0_1_1_3_0_273.RDa",1,2,2,NA
"1389","article_0_1_1_3_0_273.RDa",2,1,1,NA
"1390","article_0_1_1_3_0_273.RDa",2,1,2,NA
"1391","article_0_1_1_3_0_273.RDa",2,2,1,NA
"1392","article_0_1_1_3_0_273.RDa",2,2,2,NA
"1393","article_0_1_1_3_0_274.RDa",1,1,1,NA
"1394","article_0_1_1_3_0_274.RDa",1,1,2,NA
"1395","article_0_1_1_3_0_274.RDa",1,2,1,NA
"1396","article_0_1_1_3_0_274.RDa",1,2,2,NA
"1397","article_0_1_1_3_0_274.RDa",2,1,1,NA
"1398","article_0_1_1_3_0_274.RDa",2,1,2,NA
"1399","article_0_1_1_3_0_274.RDa",2,2,1,NA
"1400","article_0_1_1_3_0_274.RDa",2,2,2,NA
"1401","article_0_1_1_3_0_275.RDa",1,1,1,NA
"1402","article_0_1_1_3_0_275.RDa",1,1,2,NA
"1403","article_0_1_1_3_0_275.RDa",1,2,1,NA
"1404","article_0_1_1_3_0_275.RDa",1,2,2,NA
"1405","article_0_1_1_3_0_275.RDa",2,1,1,NA
"1406","article_0_1_1_3_0_275.RDa",2,1,2,NA
"1407","article_0_1_1_3_0_275.RDa",2,2,1,NA
"1408","article_0_1_1_3_0_275.RDa",2,2,2,NA
"1409","article_0_1_1_3_0_276.RDa",1,1,1,NA
"1410","article_0_1_1_3_0_276.RDa",1,1,2,NA
"1411","article_0_1_1_3_0_276.RDa",1,2,1,NA
"1412","article_0_1_1_3_0_276.RDa",1,2,2,NA
"1413","article_0_1_1_3_0_276.RDa",2,1,1,NA
"1414","article_0_1_1_3_0_276.RDa",2,1,2,NA
"1415","article_0_1_1_3_0_276.RDa",2,2,1,NA
"1416","article_0_1_1_3_0_276.RDa",2,2,2,NA
"1417","article_0_1_1_3_0_277.RDa",1,1,1,NA
"1418","article_0_1_1_3_0_277.RDa",1,1,2,NA
"1419","article_0_1_1_3_0_277.RDa",1,2,1,NA
"1420","article_0_1_1_3_0_277.RDa",1,2,2,NA
"1421","article_0_1_1_3_0_277.RDa",2,1,1,NA
"1422","article_0_1_1_3_0_277.RDa",2,1,2,NA
"1423","article_0_1_1_3_0_277.RDa",2,2,1,NA
"1424","article_0_1_1_3_0_277.RDa",2,2,2,NA
"1425","article_0_1_1_3_0_278.RDa",1,1,1,NA
"1426","article_0_1_1_3_0_278.RDa",1,1,2,NA
"1427","article_0_1_1_3_0_278.RDa",1,2,1,NA
"1428","article_0_1_1_3_0_278.RDa",1,2,2,NA
"1429","article_0_1_1_3_0_278.RDa",2,1,1,NA
"1430","article_0_1_1_3_0_278.RDa",2,1,2,NA
"1431","article_0_1_1_3_0_278.RDa",2,2,1,NA
"1432","article_0_1_1_3_0_278.RDa",2,2,2,NA
"1433","article_0_1_1_3_0_279.RDa",1,1,1,NA
"1434","article_0_1_1_3_0_279.RDa",1,1,2,NA
"1435","article_0_1_1_3_0_279.RDa",1,2,1,NA
"1436","article_0_1_1_3_0_279.RDa",1,2,2,NA
"1437","article_0_1_1_3_0_279.RDa",2,1,1,NA
"1438","article_0_1_1_3_0_279.RDa",2,1,2,NA
"1439","article_0_1_1_3_0_279.RDa",2,2,1,NA
"1440","article_0_1_1_3_0_279.RDa",2,2,2,NA
"1441","article_0_1_1_3_1_280.RDa",1,1,1,NA
"1442","article_0_1_1_3_1_280.RDa",1,1,2,NA
"1443","article_0_1_1_3_1_280.RDa",1,2,1,NA
"1444","article_0_1_1_3_1_280.RDa",1,2,2,NA
"1445","article_0_1_1_3_1_280.RDa",2,1,1,NA
"1446","article_0_1_1_3_1_280.RDa",2,1,2,NA
"1447","article_0_1_1_3_1_280.RDa",2,2,1,NA
"1448","article_0_1_1_3_1_280.RDa",2,2,2,NA
"1449","article_0_1_1_3_1_281.RDa",1,1,1,NA
"1450","article_0_1_1_3_1_281.RDa",1,1,2,NA
"1451","article_0_1_1_3_1_281.RDa",1,2,1,NA
"1452","article_0_1_1_3_1_281.RDa",1,2,2,NA
"1453","article_0_1_1_3_1_281.RDa",2,1,1,NA
"1454","article_0_1_1_3_1_281.RDa",2,1,2,NA
"1455","article_0_1_1_3_1_281.RDa",2,2,1,NA
"1456","article_0_1_1_3_1_281.RDa",2,2,2,NA
"1457","article_0_1_1_3_1_282.RDa",1,1,1,NA
"1458","article_0_1_1_3_1_282.RDa",1,1,2,NA
"1459","article_0_1_1_3_1_282.RDa",1,2,1,NA
"1460","article_0_1_1_3_1_282.RDa",1,2,2,NA
"1461","article_0_1_1_3_1_282.RDa",2,1,1,NA
"1462","article_0_1_1_3_1_282.RDa",2,1,2,NA
"1463","article_0_1_1_3_1_282.RDa",2,2,1,NA
"1464","article_0_1_1_3_1_282.RDa",2,2,2,NA
"1465","article_0_1_1_3_1_283.RDa",1,1,1,NA
"1466","article_0_1_1_3_1_283.RDa",1,1,2,NA
"1467","article_0_1_1_3_1_283.RDa",1,2,1,NA
"1468","article_0_1_1_3_1_283.RDa",1,2,2,NA
"1469","article_0_1_1_3_1_283.RDa",2,1,1,NA
"1470","article_0_1_1_3_1_283.RDa",2,1,2,NA
"1471","article_0_1_1_3_1_283.RDa",2,2,1,NA
"1472","article_0_1_1_3_1_283.RDa",2,2,2,NA
"1473","article_0_1_1_3_1_284.RDa",1,1,1,NA
"1474","article_0_1_1_3_1_284.RDa",1,1,2,NA
"1475","article_0_1_1_3_1_284.RDa",1,2,1,NA
"1476","article_0_1_1_3_1_284.RDa",1,2,2,NA
"1477","article_0_1_1_3_1_284.RDa",2,1,1,NA
"1478","article_0_1_1_3_1_284.RDa",2,1,2,NA
"1479","article_0_1_1_3_1_284.RDa",2,2,1,NA
"1480","article_0_1_1_3_1_284.RDa",2,2,2,NA
"1481","article_0_1_1_3_1_285.RDa",1,1,1,NA
"1482","article_0_1_1_3_1_285.RDa",1,1,2,NA
"1483","article_0_1_1_3_1_285.RDa",1,2,1,NA
"1484","article_0_1_1_3_1_285.RDa",1,2,2,NA
"1485","article_0_1_1_3_1_285.RDa",2,1,1,NA
"1486","article_0_1_1_3_1_285.RDa",2,1,2,NA
"1487","article_0_1_1_3_1_285.RDa",2,2,1,NA
"1488","article_0_1_1_3_1_285.RDa",2,2,2,NA
"1489","article_0_1_1_3_1_286.RDa",1,1,1,NA
"1490","article_0_1_1_3_1_286.RDa",1,1,2,NA
"1491","article_0_1_1_3_1_286.RDa",1,2,1,NA
"1492","article_0_1_1_3_1_286.RDa",1,2,2,NA
"1493","article_0_1_1_3_1_286.RDa",2,1,1,NA
"1494","article_0_1_1_3_1_286.RDa",2,1,2,NA
"1495","article_0_1_1_3_1_286.RDa",2,2,1,NA
"1496","article_0_1_1_3_1_286.RDa",2,2,2,NA
"1497","article_0_1_1_3_1_287.RDa",1,1,1,NA
"1498","article_0_1_1_3_1_287.RDa",1,1,2,NA
"1499","article_0_1_1_3_1_287.RDa",1,2,1,NA
"1500","article_0_1_1_3_1_287.RDa",1,2,2,NA
"1501","article_0_1_1_3_1_287.RDa",2,1,1,NA
"1502","article_0_1_1_3_1_287.RDa",2,1,2,NA
"1503","article_0_1_1_3_1_287.RDa",2,2,1,NA
"1504","article_0_1_1_3_1_287.RDa",2,2,2,NA
"1505","article_0_1_1_3_1_288.RDa",1,1,1,NA
"1506","article_0_1_1_3_1_288.RDa",1,1,2,NA
"1507","article_0_1_1_3_1_288.RDa",1,2,1,NA
"1508","article_0_1_1_3_1_288.RDa",1,2,2,NA
"1509","article_0_1_1_3_1_288.RDa",2,1,1,NA
"1510","article_0_1_1_3_1_288.RDa",2,1,2,NA
"1511","article_0_1_1_3_1_288.RDa",2,2,1,NA
"1512","article_0_1_1_3_1_288.RDa",2,2,2,NA
"1513","article_0_1_1_3_1_289.RDa",1,1,1,NA
"1514","article_0_1_1_3_1_289.RDa",1,1,2,NA
"1515","article_0_1_1_3_1_289.RDa",1,2,1,NA
"1516","article_0_1_1_3_1_289.RDa",1,2,2,NA
"1517","article_0_1_1_3_1_289.RDa",2,1,1,NA
"1518","article_0_1_1_3_1_289.RDa",2,1,2,NA
"1519","article_0_1_1_3_1_289.RDa",2,2,1,NA
"1520","article_0_1_1_3_1_289.RDa",2,2,2,NA
"1521","article_0_1_1_3_1_290.RDa",1,1,1,NA
"1522","article_0_1_1_3_1_290.RDa",1,1,2,NA
"1523","article_0_1_1_3_1_290.RDa",1,2,1,NA
"1524","article_0_1_1_3_1_290.RDa",1,2,2,NA
"1525","article_0_1_1_3_1_290.RDa",2,1,1,NA
"1526","article_0_1_1_3_1_290.RDa",2,1,2,NA
"1527","article_0_1_1_3_1_290.RDa",2,2,1,NA
"1528","article_0_1_1_3_1_290.RDa",2,2,2,NA
"1529","article_0_1_1_3_1_291.RDa",1,1,1,NA
"1530","article_0_1_1_3_1_291.RDa",1,1,2,NA
"1531","article_0_1_1_3_1_291.RDa",1,2,1,NA
"1532","article_0_1_1_3_1_291.RDa",1,2,2,NA
"1533","article_0_1_1_3_1_291.RDa",2,1,1,NA
"1534","article_0_1_1_3_1_291.RDa",2,1,2,NA
"1535","article_0_1_1_3_1_291.RDa",2,2,1,NA
"1536","article_0_1_1_3_1_291.RDa",2,2,2,NA
"1537","article_0_1_1_3_1_292.RDa",1,1,1,NA
"1538","article_0_1_1_3_1_292.RDa",1,1,2,NA
"1539","article_0_1_1_3_1_292.RDa",1,2,1,NA
"1540","article_0_1_1_3_1_292.RDa",1,2,2,NA
"1541","article_0_1_1_3_1_292.RDa",2,1,1,NA
"1542","article_0_1_1_3_1_292.RDa",2,1,2,NA
"1543","article_0_1_1_3_1_292.RDa",2,2,1,NA
"1544","article_0_1_1_3_1_292.RDa",2,2,2,NA
"1545","article_0_1_1_3_1_293.RDa",1,1,1,NA
"1546","article_0_1_1_3_1_293.RDa",1,1,2,NA
"1547","article_0_1_1_3_1_293.RDa",1,2,1,NA
"1548","article_0_1_1_3_1_293.RDa",1,2,2,NA
"1549","article_0_1_1_3_1_293.RDa",2,1,1,NA
"1550","article_0_1_1_3_1_293.RDa",2,1,2,NA
"1551","article_0_1_1_3_1_293.RDa",2,2,1,NA
"1552","article_0_1_1_3_1_293.RDa",2,2,2,NA
"1553","article_0_1_1_3_1_294.RDa",1,1,1,NA
"1554","article_0_1_1_3_1_294.RDa",1,1,2,NA
"1555","article_0_1_1_3_1_294.RDa",1,2,1,NA
"1556","article_0_1_1_3_1_294.RDa",1,2,2,NA
"1557","article_0_1_1_3_1_294.RDa",2,1,1,NA
"1558","article_0_1_1_3_1_294.RDa",2,1,2,NA
"1559","article_0_1_1_3_1_294.RDa",2,2,1,NA
"1560","article_0_1_1_3_1_294.RDa",2,2,2,NA
"1561","article_0_1_1_3_1_295.RDa",1,1,1,NA
"1562","article_0_1_1_3_1_295.RDa",1,1,2,NA
"1563","article_0_1_1_3_1_295.RDa",1,2,1,NA
"1564","article_0_1_1_3_1_295.RDa",1,2,2,NA
"1565","article_0_1_1_3_1_295.RDa",2,1,1,NA
"1566","article_0_1_1_3_1_295.RDa",2,1,2,NA
"1567","article_0_1_1_3_1_295.RDa",2,2,1,NA
"1568","article_0_1_1_3_1_295.RDa",2,2,2,NA
"1569","article_0_1_1_3_1_296.RDa",1,1,1,NA
"1570","article_0_1_1_3_1_296.RDa",1,1,2,NA
"1571","article_0_1_1_3_1_296.RDa",1,2,1,NA
"1572","article_0_1_1_3_1_296.RDa",1,2,2,NA
"1573","article_0_1_1_3_1_296.RDa",2,1,1,NA
"1574","article_0_1_1_3_1_296.RDa",2,1,2,NA
"1575","article_0_1_1_3_1_296.RDa",2,2,1,NA
"1576","article_0_1_1_3_1_296.RDa",2,2,2,NA
"1577","article_0_1_1_3_1_297.RDa",1,1,1,NA
"1578","article_0_1_1_3_1_297.RDa",1,1,2,NA
"1579","article_0_1_1_3_1_297.RDa",1,2,1,NA
"1580","article_0_1_1_3_1_297.RDa",1,2,2,NA
"1581","article_0_1_1_3_1_297.RDa",2,1,1,NA
"1582","article_0_1_1_3_1_297.RDa",2,1,2,NA
"1583","article_0_1_1_3_1_297.RDa",2,2,1,NA
"1584","article_0_1_1_3_1_297.RDa",2,2,2,NA
"1585","article_0_1_1_3_1_298.RDa",1,1,1,NA
"1586","article_0_1_1_3_1_298.RDa",1,1,2,NA
"1587","article_0_1_1_3_1_298.RDa",1,2,1,NA
"1588","article_0_1_1_3_1_298.RDa",1,2,2,NA
